330 54285
44 62 2
44 63 3
44 64 4
44 65 5
44 66 -5
44 67 -4
44 68 -3
44 69 -2
44 70 -1
44 71 0
44 72 1
44 73 2
44 74 3
44 75 4
44 76 5
44 77 -5
44 78 -4
44 79 -3
44 80 -2
44 81 -1
44 82 0
44 83 1
44 84 2
44 85 3
44 86 4
44 87 5
44 88 -5
44 89 -4
44 90 -3
44 91 -2
44 92 -1
44 93 0
44 94 1
44 95 2
44 96 3
44 97 4
44 98 5
44 99 -5
44 100 -4
44 101 -3
44 102 -2
44 103 -1
44 104 0
44 105 1
44 106 2
44 107 3
44 108 4
44 109 5
44 110 -5
44 111 -4
44 112 -3
44 113 -2
44 114 -1
44 115 0
44 116 1
44 117 2
44 118 3
44 119 4
44 120 5
44 121 -5
44 122 -4
44 123 -3
44 124 -2
44 125 -1
44 126 0
44 127 1
44 128 2
44 129 3
44 130 4
44 131 5
44 132 -5
44 133 -4
44 134 -3
44 135 -2
44 136 -1
44 137 0
44 138 1
44 139 2
44 140 3
44 141 4
44 142 5
44 143 -5
44 144 -4
44 145 -3
44 146 -2
44 147 -1
44 148 0
44 149 1
44 150 2
44 151 3
44 152 4
44 153 5
44 154 -5
44 155 -4
44 156 -3
44 157 -2
44 158 -1
44 159 0
44 160 1
44 161 2
44 162 3
44 163 4
44 164 5
44 165 -5
44 166 -4
44 167 -3
44 168 -2
44 169 -1
44 170 0
44 171 1
44 172 2
44 173 3
44 174 4
44 175 5
44 176 -5
44 177 -4
44 178 -3
44 179 -2
44 180 -1
44 181 0
44 182 1
44 183 2
44 184 3
44 185 4
44 186 5
44 187 -5
44 188 -4
44 189 -3
44 190 -2
44 191 -1
44 192 0
44 193 1
44 194 2
44 195 3
44 196 4
44 197 5
44 198 -5
44 199 -4
44 200 -3
44 201 -2
44 202 -1
44 203 0
44 204 1
44 205 2
44 206 3
44 207 4
44 208 5
44 209 -5
44 210 -4
44 211 -3
44 212 -2
44 213 -1
44 214 0
44 215 1
44 216 2
44 217 3
44 218 4
44 219 5
44 220 -5
44 221 -4
44 222 -3
44 223 -2
44 224 -1
44 225 0
44 226 1
44 227 2
44 228 3
44 229 4
44 230 5
44 231 -5
44 232 -4
44 233 -3
44 234 -2
44 235 -1
44 236 0
44 237 1
44 238 2
44 239 3
44 240 4
44 241 5
44 242 -5
44 243 -4
44 244 -3
44 245 -2
44 246 -1
44 247 0
44 248 1
44 249 2
44 250 3
44 251 4
44 252 5
44 253 -5
44 254 -4
44 255 -3
44 256 -2
44 257 -1
44 258 0
44 259 1
44 260 2
44 261 3
44 262 4
44 263 5
44 264 -5
44 265 -4
44 266 -3
44 267 -2
44 268 -1
44 269 0
44 270 1
44 271 2
44 272 3
44 273 4
44 274 5
44 275 -5
44 276 -4
44 277 -3
44 278 -2
44 279 -1
44 280 0
44 281 1
44 282 2
44 283 3
44 284 4
44 285 5
44 286 -5
44 287 -4
44 288 -3
44 289 -2
44 290 -1
44 291 0
44 292 1
44 293 2
44 294 3
44 295 4
44 296 5
44 297 -5
44 298 -4
44 299 -3
44 300 -2
44 301 -1
44 302 0
44 303 1
44 304 2
44 305 3
44 306 4
44 307 5
44 308 -5
44 309 -4
44 310 -3
44 311 -2
44 312 -1
44 313 0
44 314 1
44 315 2
44 316 3
44 317 4
44 318 5
44 319 -5
44 320 -4
44 321 -3
44 322 -2
44 323 -1
44 324 0
44 325 1
44 326 2
44 327 3
44 328 4
44 329 5
45 46 -4
45 47 -3
45 48 -2
45 49 -1
45 50 0
45 51 1
45 52 2
45 53 3
45 54 4
45 55 5
45 56 -5
45 57 -4
45 58 -3
45 59 -2
45 60 -1
45 61 0
45 62 1
45 63 2
45 64 3
45 65 4
45 66 5
45 67 -5
45 68 -4
45 69 -3
45 70 -2
45 71 -1
45 72 0
45 73 1
45 74 2
45 75 3
45 76 4
45 77 5
45 78 -5
45 79 -4
45 80 -3
45 81 -2
45 82 -1
45 83 0
45 84 1
45 85 2
45 86 3
45 87 4
45 88 5
45 89 -5
45 90 -4
45 91 -3
45 92 -2
45 93 -1
45 94 0
45 95 1
45 96 2
45 97 3
45 98 4
45 99 5
45 100 -5
45 101 -4
45 102 -3
45 103 -2
45 104 -1
45 105 0
45 106 1
45 107 2
45 108 3
45 109 4
45 110 5
45 111 -5
45 112 -4
45 113 -3
45 114 -2
45 115 -1
45 116 0
45 117 1
45 118 2
45 119 3
45 120 4
45 121 5
45 122 -5
45 123 -4
45 124 -3
45 125 -2
45 126 -1
45 127 0
45 128 1
45 129 2
45 130 3
45 131 4
45 132 5
45 133 -5
45 134 -4
45 135 -3
45 136 -2
45 137 -1
45 138 0
45 139 1
45 140 2
45 141 3
45 142 4
45 143 5
45 144 -5
45 145 -4
45 146 -3
45 147 -2
45 148 -1
45 149 0
45 150 1
45 151 2
45 152 3
45 153 4
45 154 5
45 155 -5
45 156 -4
45 157 -3
45 158 -2
45 159 -1
45 160 0
45 161 1
45 162 2
45 163 3
45 164 4
45 165 5
45 166 -5
45 167 -4
45 168 -3
45 169 -2
45 170 -1
45 171 0
45 172 1
45 173 2
45 174 3
45 175 4
45 176 5
45 177 -5
45 178 -4
45 179 -3
45 180 -2
45 181 -1
45 182 0
45 183 1
45 184 2
45 185 3
45 186 4
45 187 5
45 188 -5
45 189 -4
45 190 -3
45 191 -2
45 192 -1
45 193 0
45 194 1
45 195 2
45 196 3
45 197 4
45 198 5
45 199 -5
45 200 -4
45 201 -3
45 202 -2
45 203 -1
45 204 0
45 205 1
45 206 2
45 207 3
45 208 4
45 209 5
45 210 -5
45 211 -4
45 212 -3
45 213 -2
45 214 -1
45 215 0
45 216 1
45 217 2
45 218 3
45 219 4
45 220 5
45 221 -5
45 222 -4
45 223 -3
45 224 -2
45 225 -1
45 226 0
45 227 1
45 228 2
45 229 3
45 230 4
45 231 5
45 232 -5
45 233 -4
45 234 -3
45 235 -2
45 236 -1
45 237 0
45 238 1
45 239 2
45 240 3
45 241 4
45 242 5
45 243 -5
45 244 -4
45 245 -3
45 246 -2
45 247 -1
45 248 0
45 249 1
45 250 2
45 251 3
45 252 4
45 253 5
45 254 -5
45 255 -4
45 256 -3
45 257 -2
45 258 -1
45 259 0
45 260 1
45 261 2
45 262 3
45 263 4
45 264 5
45 265 -5
45 266 -4
45 267 -3
45 268 -2
45 269 -1
45 270 0
45 271 1
45 272 2
45 273 3
45 274 4
45 275 5
45 276 -5
45 277 -4
45 278 -3
45 279 -2
45 280 -1
45 281 0
45 282 1
45 283 2
45 284 3
45 285 4
45 286 5
45 287 -5
45 288 -4
45 289 -3
45 290 -2
45 291 -1
45 292 0
45 293 1
45 294 2
45 295 3
45 296 4
45 297 5
45 298 -5
45 299 -4
45 300 -3
45 301 -2
45 302 -1
45 303 0
45 304 1
45 305 2
45 306 3
45 307 4
45 308 5
45 309 -5
45 310 -4
45 311 -3
45 312 -2
45 313 -1
45 314 0
45 315 1
45 316 2
45 317 3
45 318 4
45 319 5
45 320 -5
45 321 -4
45 322 -3
45 323 -2
45 324 -1
45 325 0
45 326 1
45 327 2
45 328 3
45 329 4
46 47 -4
46 48 -3
46 49 -2
46 50 -1
46 51 0
46 52 1
46 53 2
46 54 3
46 55 4
46 56 5
46 57 -5
46 58 -4
46 59 -3
46 60 -2
46 61 -1
46 62 0
46 63 1
46 64 2
46 65 3
46 66 4
46 67 5
46 68 -5
46 69 -4
46 70 -3
46 71 -2
46 72 -1
46 73 0
46 74 1
46 75 2
46 76 3
46 77 4
46 78 5
46 79 -5
46 80 -4
46 81 -3
46 82 -2
46 83 -1
46 84 0
46 85 1
46 86 2
46 87 3
46 88 4
46 89 5
46 90 -5
46 91 -4
46 92 -3
46 93 -2
46 94 -1
46 95 0
46 96 1
46 97 2
46 98 3
46 99 4
46 100 5
46 101 -5
46 102 -4
46 103 -3
46 104 -2
46 105 -1
46 106 0
46 107 1
46 108 2
46 109 3
46 110 4
46 111 5
46 112 -5
46 113 -4
46 114 -3
46 115 -2
46 116 -1
46 117 0
46 118 1
46 119 2
46 120 3
46 121 4
46 122 5
46 123 -5
46 124 -4
46 125 -3
46 126 -2
46 127 -1
46 128 0
46 129 1
46 130 2
46 131 3
46 132 4
46 133 5
46 134 -5
46 135 -4
46 136 -3
46 137 -2
46 138 -1
46 139 0
46 140 1
46 141 2
46 142 3
46 143 4
46 144 5
46 145 -5
46 146 -4
46 147 -3
46 148 -2
46 149 -1
46 150 0
46 151 1
46 152 2
46 153 3
46 154 4
46 155 5
46 156 -5
46 157 -4
46 158 -3
46 159 -2
46 160 -1
46 161 0
46 162 1
46 163 2
46 164 3
46 165 4
46 166 5
46 167 -5
46 168 -4
46 169 -3
46 170 -2
46 171 -1
46 172 0
46 173 1
46 174 2
46 175 3
46 176 4
46 177 5
46 178 -5
46 179 -4
46 180 -3
46 181 -2
46 182 -1
46 183 0
46 184 1
46 185 2
46 186 3
46 187 4
46 188 5
46 189 -5
46 190 -4
46 191 -3
46 192 -2
46 193 -1
46 194 0
46 195 1
46 196 2
46 197 3
46 198 4
46 199 5
46 200 -5
46 201 -4
46 202 -3
46 203 -2
46 204 -1
46 205 0
46 206 1
46 207 2
46 208 3
46 209 4
46 210 5
46 211 -5
46 212 -4
46 213 -3
46 214 -2
46 215 -1
46 216 0
46 217 1
46 218 2
46 219 3
46 220 4
46 221 5
46 222 -5
46 223 -4
46 224 -3
46 225 -2
46 226 -1
46 227 0
46 228 1
46 229 2
46 230 3
46 231 4
46 232 5
46 233 -5
46 234 -4
46 235 -3
46 236 -2
46 237 -1
46 238 0
46 239 1
46 240 2
46 241 3
46 242 4
46 243 5
46 244 -5
46 245 -4
46 246 -3
46 247 -2
46 248 -1
46 249 0
46 250 1
46 251 2
46 252 3
46 253 4
46 254 5
46 255 -5
46 256 -4
46 257 -3
46 258 -2
46 259 -1
46 260 0
46 261 1
46 262 2
46 263 3
46 264 4
46 265 5
46 266 -5
46 267 -4
46 268 -3
46 269 -2
46 270 -1
46 271 0
46 272 1
46 273 2
46 274 3
46 275 4
46 276 5
46 277 -5
46 278 -4
46 279 -3
46 280 -2
46 281 -1
46 282 0
46 283 1
46 284 2
46 285 3
46 286 4
46 287 5
46 288 -5
46 289 -4
46 290 -3
46 291 -2
46 292 -1
46 293 0
46 294 1
46 295 2
46 296 3
46 297 4
46 298 5
46 299 -5
46 300 -4
46 301 -3
46 302 -2
46 303 -1
46 304 0
46 305 1
46 306 2
46 307 3
46 308 4
46 309 5
46 310 -5
46 311 -4
46 312 -3
46 313 -2
46 314 -1
46 315 0
46 316 1
46 317 2
46 318 3
46 319 4
46 320 5
46 321 -5
46 322 -4
46 323 -3
46 324 -2
46 325 -1
46 326 0
46 327 1
46 328 2
46 329 3
47 48 -4
47 49 -3
47 50 -2
47 51 -1
47 52 0
47 53 1
47 54 2
47 55 3
47 56 4
47 57 5
47 58 -5
47 59 -4
47 60 -3
47 61 -2
47 62 -1
47 63 0
47 64 1
47 65 2
47 66 3
47 67 4
47 68 5
47 69 -5
47 70 -4
47 71 -3
47 72 -2
47 73 -1
47 74 0
47 75 1
47 76 2
47 77 3
47 78 4
47 79 5
47 80 -5
47 81 -4
47 82 -3
47 83 -2
47 84 -1
47 85 0
47 86 1
47 87 2
47 88 3
47 89 4
47 90 5
47 91 -5
47 92 -4
47 93 -3
47 94 -2
47 95 -1
47 96 0
47 97 1
47 98 2
47 99 3
47 100 4
47 101 5
47 102 -5
47 103 -4
47 104 -3
47 105 -2
47 106 -1
47 107 0
47 108 1
47 109 2
47 110 3
47 111 4
47 112 5
47 113 -5
47 114 -4
47 115 -3
47 116 -2
47 117 -1
47 118 0
47 119 1
47 120 2
47 121 3
47 122 4
47 123 5
47 124 -5
47 125 -4
47 126 -3
47 127 -2
47 128 -1
47 129 0
47 130 1
47 131 2
47 132 3
47 133 4
47 134 5
47 135 -5
47 136 -4
47 137 -3
47 138 -2
47 139 -1
47 140 0
47 141 1
47 142 2
47 143 3
47 144 4
47 145 5
47 146 -5
47 147 -4
47 148 -3
47 149 -2
47 150 -1
47 151 0
47 152 1
47 153 2
47 154 3
47 155 4
47 156 5
47 157 -5
47 158 -4
47 159 -3
47 160 -2
47 161 -1
47 162 0
47 163 1
47 164 2
47 165 3
47 166 4
47 167 5
47 168 -5
47 169 -4
47 170 -3
47 171 -2
47 172 -1
47 173 0
47 174 1
47 175 2
47 176 3
47 177 4
47 178 5
47 179 -5
47 180 -4
47 181 -3
47 182 -2
47 183 -1
47 184 0
47 185 1
47 186 2
47 187 3
47 188 4
47 189 5
47 190 -5
47 191 -4
47 192 -3
47 193 -2
47 194 -1
47 195 0
47 196 1
47 197 2
47 198 3
47 199 4
47 200 5
47 201 -5
47 202 -4
47 203 -3
47 204 -2
47 205 -1
47 206 0
47 207 1
47 208 2
47 209 3
47 210 4
47 211 5
47 212 -5
47 213 -4
47 214 -3
47 215 -2
47 216 -1
47 217 0
47 218 1
47 219 2
47 220 3
47 221 4
47 222 5
47 223 -5
47 224 -4
47 225 -3
47 226 -2
47 227 -1
47 228 0
47 229 1
47 230 2
47 231 3
47 232 4
47 233 5
47 234 -5
47 235 -4
47 236 -3
47 237 -2
47 238 -1
47 239 0
47 240 1
47 241 2
47 242 3
47 243 4
47 244 5
47 245 -5
47 246 -4
47 247 -3
47 248 -2
47 249 -1
47 250 0
47 251 1
47 252 2
47 253 3
47 254 4
47 255 5
47 256 -5
47 257 -4
47 258 -3
47 259 -2
47 260 -1
47 261 0
47 262 1
47 263 2
47 264 3
47 265 4
47 266 5
47 267 -5
47 268 -4
47 269 -3
47 270 -2
47 271 -1
47 272 0
47 273 1
47 274 2
47 275 3
47 276 4
47 277 5
47 278 -5
47 279 -4
47 280 -3
47 281 -2
47 282 -1
47 283 0
47 284 1
47 285 2
47 286 3
47 287 4
47 288 5
47 289 -5
47 290 -4
47 291 -3
47 292 -2
47 293 -1
47 294 0
47 295 1
47 296 2
47 297 3
47 298 4
47 299 5
47 300 -5
47 301 -4
47 302 -3
47 303 -2
47 304 -1
47 305 0
47 306 1
47 307 2
47 308 3
47 309 4
47 310 5
47 311 -5
47 312 -4
47 313 -3
47 314 -2
47 315 -1
47 316 0
47 317 1
47 318 2
47 319 3
47 320 4
47 321 5
47 322 -5
47 323 -4
47 324 -3
47 325 -2
47 326 -1
47 327 0
47 328 1
47 329 2
48 49 -4
48 50 -3
48 51 -2
48 52 -1
48 53 0
48 54 1
48 55 2
48 56 3
48 57 4
48 58 5
48 59 -5
48 60 -4
48 61 -3
48 62 -2
48 63 -1
48 64 0
48 65 1
48 66 2
48 67 3
48 68 4
48 69 5
48 70 -5
48 71 -4
48 72 -3
48 73 -2
48 74 -1
48 75 0
48 76 1
48 77 2
48 78 3
48 79 4
48 80 5
48 81 -5
48 82 -4
48 83 -3
48 84 -2
48 85 -1
48 86 0
48 87 1
48 88 2
48 89 3
48 90 4
48 91 5
48 92 -5
48 93 -4
48 94 -3
48 95 -2
48 96 -1
48 97 0
48 98 1
48 99 2
48 100 3
48 101 4
48 102 5
48 103 -5
48 104 -4
48 105 -3
48 106 -2
48 107 -1
48 108 0
48 109 1
48 110 2
48 111 3
48 112 4
48 113 5
48 114 -5
48 115 -4
48 116 -3
48 117 -2
48 118 -1
48 119 0
48 120 1
48 121 2
48 122 3
48 123 4
48 124 5
48 125 -5
48 126 -4
48 127 -3
48 128 -2
48 129 -1
48 130 0
48 131 1
48 132 2
48 133 3
48 134 4
48 135 5
48 136 -5
48 137 -4
48 138 -3
48 139 -2
48 140 -1
48 141 0
48 142 1
48 143 2
48 144 3
48 145 4
48 146 5
48 147 -5
48 148 -4
48 149 -3
48 150 -2
48 151 -1
48 152 0
48 153 1
48 154 2
48 155 3
48 156 4
48 157 5
48 158 -5
48 159 -4
48 160 -3
48 161 -2
48 162 -1
48 163 0
48 164 1
48 165 2
48 166 3
48 167 4
48 168 5
48 169 -5
48 170 -4
48 171 -3
48 172 -2
48 173 -1
48 174 0
48 175 1
48 176 2
48 177 3
48 178 4
48 179 5
48 180 -5
48 181 -4
48 182 -3
48 183 -2
48 184 -1
48 185 0
48 186 1
48 187 2
48 188 3
48 189 4
48 190 5
48 191 -5
48 192 -4
48 193 -3
48 194 -2
48 195 -1
48 196 0
48 197 1
48 198 2
48 199 3
48 200 4
48 201 5
48 202 -5
48 203 -4
48 204 -3
48 205 -2
48 206 -1
48 207 0
48 208 1
48 209 2
48 210 3
48 211 4
48 212 5
48 213 -5
48 214 -4
48 215 -3
48 216 -2
48 217 -1
48 218 0
48 219 1
48 220 2
48 221 3
48 222 4
48 223 5
48 224 -5
48 225 -4
48 226 -3
48 227 -2
48 228 -1
48 229 0
48 230 1
48 231 2
48 232 3
48 233 4
48 234 5
48 235 -5
48 236 -4
48 237 -3
48 238 -2
48 239 -1
48 240 0
48 241 1
48 242 2
48 243 3
48 244 4
48 245 5
48 246 -5
48 247 -4
48 248 -3
48 249 -2
48 250 -1
48 251 0
48 252 1
48 253 2
48 254 3
48 255 4
48 256 5
48 257 -5
48 258 -4
48 259 -3
48 260 -2
48 261 -1
48 262 0
48 263 1
48 264 2
48 265 3
48 266 4
48 267 5
48 268 -5
48 269 -4
48 270 -3
48 271 -2
48 272 -1
48 273 0
48 274 1
48 275 2
48 276 3
48 277 4
48 278 5
48 279 -5
48 280 -4
48 281 -3
48 282 -2
48 283 -1
48 284 0
48 285 1
48 286 2
48 287 3
48 288 4
48 289 5
48 290 -5
48 291 -4
48 292 -3
48 293 -2
48 294 -1
48 295 0
48 296 1
48 297 2
48 298 3
48 299 4
48 300 5
48 301 -5
48 302 -4
48 303 -3
48 304 -2
48 305 -1
48 306 0
48 307 1
48 308 2
48 309 3
48 310 4
48 311 5
48 312 -5
48 313 -4
48 314 -3
48 315 -2
48 316 -1
48 317 0
48 318 1
48 319 2
48 320 3
48 321 4
48 322 5
48 323 -5
48 324 -4
48 325 -3
48 326 -2
48 327 -1
48 328 0
48 329 1
49 50 -4
49 51 -3
49 52 -2
49 53 -1
49 54 0
49 55 1
49 56 2
49 57 3
49 58 4
49 59 5
49 60 -5
49 61 -4
49 62 -3
49 63 -2
49 64 -1
49 65 0
49 66 1
49 67 2
49 68 3
49 69 4
49 70 5
49 71 -5
49 72 -4
49 73 -3
49 74 -2
49 75 -1
49 76 0
49 77 1
49 78 2
49 79 3
49 80 4
49 81 5
49 82 -5
49 83 -4
49 84 -3
49 85 -2
49 86 -1
49 87 0
49 88 1
49 89 2
49 90 3
49 91 4
49 92 5
49 93 -5
49 94 -4
49 95 -3
49 96 -2
49 97 -1
49 98 0
49 99 1
49 100 2
49 101 3
49 102 4
49 103 5
49 104 -5
49 105 -4
49 106 -3
49 107 -2
49 108 -1
49 109 0
49 110 1
49 111 2
49 112 3
49 113 4
49 114 5
49 115 -5
49 116 -4
49 117 -3
49 118 -2
49 119 -1
49 120 0
49 121 1
49 122 2
49 123 3
49 124 4
49 125 5
49 126 -5
49 127 -4
49 128 -3
49 129 -2
49 130 -1
49 131 0
49 132 1
49 133 2
49 134 3
49 135 4
49 136 5
49 137 -5
49 138 -4
49 139 -3
49 140 -2
49 141 -1
49 142 0
49 143 1
49 144 2
49 145 3
49 146 4
49 147 5
49 148 -5
49 149 -4
49 150 -3
49 151 -2
49 152 -1
49 153 0
49 154 1
49 155 2
49 156 3
49 157 4
49 158 5
49 159 -5
49 160 -4
49 161 -3
49 162 -2
49 163 -1
49 164 0
49 165 1
49 166 2
49 167 3
49 168 4
49 169 5
49 170 -5
49 171 -4
49 172 -3
49 173 -2
49 174 -1
49 175 0
49 176 1
49 177 2
49 178 3
49 179 4
49 180 5
49 181 -5
49 182 -4
49 183 -3
49 184 -2
49 185 -1
49 186 0
49 187 1
49 188 2
49 189 3
49 190 4
49 191 5
49 192 -5
49 193 -4
49 194 -3
49 195 -2
49 196 -1
49 197 0
49 198 1
49 199 2
49 200 3
49 201 4
49 202 5
49 203 -5
49 204 -4
49 205 -3
49 206 -2
49 207 -1
49 208 0
49 209 1
49 210 2
49 211 3
49 212 4
49 213 5
49 214 -5
49 215 -4
49 216 -3
49 217 -2
49 218 -1
49 219 0
49 220 1
49 221 2
49 222 3
49 223 4
49 224 5
49 225 -5
49 226 -4
49 227 -3
49 228 -2
49 229 -1
49 230 0
49 231 1
49 232 2
49 233 3
49 234 4
49 235 5
49 236 -5
49 237 -4
49 238 -3
49 239 -2
49 240 -1
49 241 0
49 242 1
49 243 2
49 244 3
49 245 4
49 246 5
49 247 -5
49 248 -4
49 249 -3
49 250 -2
49 251 -1
49 252 0
49 253 1
49 254 2
49 255 3
49 256 4
49 257 5
49 258 -5
49 259 -4
49 260 -3
49 261 -2
49 262 -1
49 263 0
49 264 1
49 265 2
49 266 3
49 267 4
49 268 5
49 269 -5
49 270 -4
49 271 -3
49 272 -2
49 273 -1
49 274 0
49 275 1
49 276 2
49 277 3
49 278 4
49 279 5
49 280 -5
49 281 -4
49 282 -3
49 283 -2
49 284 -1
49 285 0
49 286 1
49 287 2
49 288 3
49 289 4
49 290 5
49 291 -5
49 292 -4
49 293 -3
49 294 -2
49 295 -1
49 296 0
49 297 1
49 298 2
49 299 3
49 300 4
49 301 5
49 302 -5
49 303 -4
49 304 -3
49 305 -2
49 306 -1
49 307 0
49 308 1
49 309 2
49 310 3
49 311 4
49 312 5
49 313 -5
49 314 -4
49 315 -3
49 316 -2
49 317 -1
49 318 0
49 319 1
49 320 2
49 321 3
49 322 4
49 323 5
49 324 -5
49 325 -4
49 326 -3
49 327 -2
49 328 -1
49 329 0
50 51 -4
50 52 -3
50 53 -2
50 54 -1
50 55 0
50 56 1
50 57 2
50 58 3
50 59 4
50 60 5
50 61 -5
50 62 -4
50 63 -3
50 64 -2
50 65 -1
50 66 0
50 67 1
50 68 2
50 69 3
50 70 4
50 71 5
50 72 -5
50 73 -4
50 74 -3
50 75 -2
50 76 -1
50 77 0
50 78 1
50 79 2
50 80 3
50 81 4
50 82 5
50 83 -5
50 84 -4
50 85 -3
50 86 -2
50 87 -1
50 88 0
50 89 1
50 90 2
50 91 3
50 92 4
50 93 5
50 94 -5
50 95 -4
50 96 -3
50 97 -2
50 98 -1
50 99 0
50 100 1
50 101 2
50 102 3
50 103 4
50 104 5
50 105 -5
50 106 -4
50 107 -3
50 108 -2
50 109 -1
50 110 0
50 111 1
50 112 2
50 113 3
50 114 4
50 115 5
50 116 -5
50 117 -4
50 118 -3
50 119 -2
50 120 -1
50 121 0
50 122 1
50 123 2
50 124 3
50 125 4
50 126 5
50 127 -5
50 128 -4
50 129 -3
50 130 -2
50 131 -1
50 132 0
50 133 1
50 134 2
50 135 3
50 136 4
50 137 5
50 138 -5
50 139 -4
50 140 -3
50 141 -2
50 142 -1
50 143 0
50 144 1
50 145 2
50 146 3
50 147 4
50 148 5
50 149 -5
50 150 -4
50 151 -3
50 152 -2
50 153 -1
50 154 0
50 155 1
50 156 2
50 157 3
50 158 4
50 159 5
50 160 -5
50 161 -4
50 162 -3
50 163 -2
50 164 -1
50 165 0
50 166 1
50 167 2
50 168 3
50 169 4
50 170 5
50 171 -5
50 172 -4
50 173 -3
50 174 -2
50 175 -1
50 176 0
50 177 1
50 178 2
50 179 3
50 180 4
50 181 5
50 182 -5
50 183 -4
50 184 -3
50 185 -2
50 186 -1
50 187 0
50 188 1
50 189 2
50 190 3
50 191 4
50 192 5
50 193 -5
50 194 -4
50 195 -3
50 196 -2
50 197 -1
50 198 0
50 199 1
50 200 2
50 201 3
50 202 4
50 203 5
50 204 -5
50 205 -4
50 206 -3
50 207 -2
50 208 -1
50 209 0
50 210 1
50 211 2
50 212 3
50 213 4
50 214 5
50 215 -5
50 216 -4
50 217 -3
50 218 -2
50 219 -1
50 220 0
50 221 1
50 222 2
50 223 3
50 224 4
50 225 5
50 226 -5
50 227 -4
50 228 -3
50 229 -2
50 230 -1
50 231 0
50 232 1
50 233 2
50 234 3
50 235 4
50 236 5
50 237 -5
50 238 -4
50 239 -3
50 240 -2
50 241 -1
50 242 0
50 243 1
50 244 2
50 245 3
50 246 4
50 247 5
50 248 -5
50 249 -4
50 250 -3
50 251 -2
50 252 -1
50 253 0
50 254 1
50 255 2
50 256 3
50 257 4
50 258 5
50 259 -5
50 260 -4
50 261 -3
50 262 -2
50 263 -1
50 264 0
50 265 1
50 266 2
50 267 3
50 268 4
50 269 5
50 270 -5
50 271 -4
50 272 -3
50 273 -2
50 274 -1
50 275 0
50 276 1
50 277 2
50 278 3
50 279 4
50 280 5
50 281 -5
50 282 -4
50 283 -3
50 284 -2
50 285 -1
50 286 0
50 287 1
50 288 2
50 289 3
50 290 4
50 291 5
50 292 -5
50 293 -4
50 294 -3
50 295 -2
50 296 -1
50 297 0
50 298 1
50 299 2
50 300 3
50 301 4
50 302 5
50 303 -5
50 304 -4
50 305 -3
50 306 -2
50 307 -1
50 308 0
50 309 1
50 310 2
50 311 3
50 312 4
50 313 5
50 314 -5
50 315 -4
50 316 -3
50 317 -2
50 318 -1
50 319 0
50 320 1
50 321 2
50 322 3
50 323 4
50 324 5
50 325 -5
50 326 -4
50 327 -3
50 328 -2
50 329 -1
51 52 -4
51 53 -3
51 54 -2
51 55 -1
51 56 0
51 57 1
51 58 2
51 59 3
51 60 4
51 61 5
51 62 -5
51 63 -4
51 64 -3
51 65 -2
51 66 -1
51 67 0
51 68 1
51 69 2
51 70 3
51 71 4
51 72 5
51 73 -5
51 74 -4
51 75 -3
51 76 -2
51 77 -1
51 78 0
51 79 1
51 80 2
51 81 3
51 82 4
51 83 5
51 84 -5
51 85 -4
51 86 -3
51 87 -2
51 88 -1
51 89 0
51 90 1
51 91 2
51 92 3
51 93 4
51 94 5
51 95 -5
51 96 -4
51 97 -3
51 98 -2
51 99 -1
51 100 0
51 101 1
51 102 2
51 103 3
51 104 4
51 105 5
51 106 -5
51 107 -4
51 108 -3
51 109 -2
51 110 -1
51 111 0
51 112 1
51 113 2
51 114 3
51 115 4
51 116 5
51 117 -5
51 118 -4
51 119 -3
51 120 -2
51 121 -1
51 122 0
51 123 1
51 124 2
51 125 3
51 126 4
51 127 5
51 128 -5
51 129 -4
51 130 -3
51 131 -2
51 132 -1
51 133 0
51 134 1
51 135 2
51 136 3
51 137 4
51 138 5
51 139 -5
51 140 -4
51 141 -3
51 142 -2
51 143 -1
51 144 0
51 145 1
51 146 2
51 147 3
51 148 4
51 149 5
51 150 -5
51 151 -4
51 152 -3
51 153 -2
51 154 -1
51 155 0
51 156 1
51 157 2
51 158 3
51 159 4
51 160 5
51 161 -5
51 162 -4
51 163 -3
51 164 -2
51 165 -1
51 166 0
51 167 1
51 168 2
51 169 3
51 170 4
51 171 5
51 172 -5
51 173 -4
51 174 -3
51 175 -2
51 176 -1
51 177 0
51 178 1
51 179 2
51 180 3
51 181 4
51 182 5
51 183 -5
51 184 -4
51 185 -3
51 186 -2
51 187 -1
51 188 0
51 189 1
51 190 2
51 191 3
51 192 4
51 193 5
51 194 -5
51 195 -4
51 196 -3
51 197 -2
51 198 -1
51 199 0
51 200 1
51 201 2
51 202 3
51 203 4
51 204 5
51 205 -5
51 206 -4
51 207 -3
51 208 -2
51 209 -1
51 210 0
51 211 1
51 212 2
51 213 3
51 214 4
51 215 5
51 216 -5
51 217 -4
51 218 -3
51 219 -2
51 220 -1
51 221 0
51 222 1
51 223 2
51 224 3
51 225 4
51 226 5
51 227 -5
51 228 -4
51 229 -3
51 230 -2
51 231 -1
51 232 0
51 233 1
51 234 2
51 235 3
51 236 4
51 237 5
51 238 -5
51 239 -4
51 240 -3
51 241 -2
51 242 -1
51 243 0
51 244 1
51 245 2
51 246 3
51 247 4
51 248 5
51 249 -5
51 250 -4
51 251 -3
51 252 -2
51 253 -1
51 254 0
51 255 1
51 256 2
51 257 3
51 258 4
51 259 5
51 260 -5
51 261 -4
