280 78120
44 188 15
44 189 12
44 190 9
44 191 6
44 192 3
44 193 17
44 194 14
44 195 11
44 196 8
44 197 5
44 198 2
44 199 16
44 200 13
44 201 10
44 202 7
44 203 4
44 204 1
44 205 15
44 206 12
44 207 9
44 208 6
44 209 3
44 210 17
44 211 14
44 212 11
44 213 8
44 214 5
44 215 2
44 216 16
44 217 13
44 218 10
44 219 7
44 220 4
44 221 1
44 222 15
44 223 12
44 224 9
44 225 6
44 226 3
44 227 17
44 228 14
44 229 11
44 230 8
44 231 5
44 232 2
44 233 16
44 234 13
44 235 10
44 236 7
44 237 4
44 238 1
44 239 15
44 240 12
44 241 9
44 242 6
44 243 3
44 244 17
44 245 14
44 246 11
44 247 8
44 248 5
44 249 2
44 250 16
44 251 13
44 252 10
44 253 7
44 254 4
44 255 1
44 256 15
44 257 12
44 258 9
44 259 6
44 260 3
44 261 17
44 262 14
44 263 11
44 264 8
44 265 5
44 266 2
44 267 16
44 268 13
44 269 10
44 270 7
44 271 4
44 272 1
44 273 15
44 274 12
44 275 9
44 276 6
44 277 3
44 278 17
44 279 14
45 0 1
45 1 15
45 2 12
45 3 9
45 4 6
45 5 3
45 6 17
45 7 14
45 8 11
45 9 8
45 10 5
45 11 2
45 12 16
45 13 13
45 14 10
45 15 7
45 16 4
45 17 1
45 18 15
45 19 12
45 20 9
45 21 6
45 22 3
45 23 17
45 24 14
45 25 11
45 26 8
45 27 5
45 28 2
45 29 16
45 30 13
45 31 10
45 32 7
45 33 4
45 34 1
45 35 15
45 36 12
45 37 9
45 38 6
45 39 3
45 40 17
45 41 14
45 42 11
45 43 8
45 44 5
45 46 16
45 47 13
45 48 10
45 49 7
45 50 4
45 51 1
45 52 15
45 53 12
45 54 9
45 55 6
45 56 3
45 57 17
45 58 14
45 59 11
45 60 8
45 61 5
45 62 2
45 63 16
45 64 13
45 65 10
45 66 7
45 67 4
45 68 1
45 69 15
45 70 12
45 71 9
45 72 6
45 73 3
45 74 17
45 75 14
45 76 11
45 77 8
45 78 5
45 79 2
45 80 16
45 81 13
45 82 10
45 83 7
45 84 4
45 85 1
45 86 15
45 87 12
45 88 9
45 89 6
45 90 3
45 91 17
45 92 14
45 93 11
45 94 8
45 95 5
45 96 2
45 97 16
45 98 13
45 99 10
45 100 7
45 101 4
45 102 1
45 103 15
45 104 12
45 105 9
45 106 6
45 107 3
45 108 17
45 109 14
45 110 11
45 111 8
45 112 5
45 113 2
45 114 16
45 115 13
45 116 10
45 117 7
45 118 4
45 119 1
45 120 15
45 121 12
45 122 9
45 123 6
45 124 3
45 125 17
45 126 14
45 127 11
45 128 8
45 129 5
45 130 2
45 131 16
45 132 13
45 133 10
45 134 7
45 135 4
45 136 1
45 137 15
45 138 12
45 139 9
45 140 6
45 141 3
45 142 17
45 143 14
45 144 11
45 145 8
45 146 5
45 147 2
45 148 16
45 149 13
45 150 10
45 151 7
45 152 4
45 153 1
45 154 15
45 155 12
45 156 9
45 157 6
45 158 3
45 159 17
45 160 14
45 161 11
45 162 8
45 163 5
45 164 2
45 165 16
45 166 13
45 167 10
45 168 7
45 169 4
45 170 1
45 171 15
45 172 12
45 173 9
45 174 6
45 175 3
45 176 17
45 177 14
45 178 11
45 179 8
45 180 5
45 181 2
45 182 16
45 183 13
45 184 10
45 185 7
45 186 4
45 187 1
45 188 15
45 189 12
45 190 9
45 191 6
45 192 3
45 193 17
45 194 14
45 195 11
45 196 8
45 197 5
45 198 2
45 199 16
45 200 13
45 201 10
45 202 7
45 203 4
45 204 1
45 205 15
45 206 12
45 207 9
45 208 6
45 209 3
45 210 17
45 211 14
45 212 11
45 213 8
45 214 5
45 215 2
45 216 16
45 217 13
45 218 10
45 219 7
45 220 4
45 221 1
45 222 15
45 223 12
45 224 9
45 225 6
45 226 3
45 227 17
45 228 14
45 229 11
45 230 8
45 231 5
45 232 2
45 233 16
45 234 13
45 235 10
45 236 7
45 237 4
45 238 1
45 239 15
45 240 12
45 241 9
45 242 6
45 243 3
45 244 17
45 245 14
45 246 11
45 247 8
45 248 5
45 249 2
45 250 16
45 251 13
45 252 10
45 253 7
45 254 4
45 255 1
45 256 15
45 257 12
45 258 9
45 259 6
45 260 3
45 261 17
45 262 14
45 263 11
45 264 8
45 265 5
45 266 2
45 267 16
45 268 13
45 269 10
45 270 7
45 271 4
45 272 1
45 273 15
45 274 12
45 275 9
45 276 6
45 277 3
45 278 17
45 279 14
46 0 1
46 1 15
46 2 12
46 3 9
46 4 6
46 5 3
46 6 17
46 7 14
46 8 11
46 9 8
46 10 5
46 11 2
46 12 16
46 13 13
46 14 10
46 15 7
46 16 4
46 17 1
46 18 15
46 19 12
46 20 9
46 21 6
46 22 3
46 23 17
46 24 14
46 25 11
46 26 8
46 27 5
46 28 2
46 29 16
46 30 13
46 31 10
46 32 7
46 33 4
46 34 1
46 35 15
46 36 12
46 37 9
46 38 6
46 39 3
46 40 17
46 41 14
46 42 11
46 43 8
46 44 5
46 45 2
46 47 13
46 48 10
46 49 7
46 50 4
46 51 1
46 52 15
46 53 12
46 54 9
46 55 6
46 56 3
46 57 17
46 58 14
46 59 11
46 60 8
46 61 5
46 62 2
46 63 16
46 64 13
46 65 10
46 66 7
46 67 4
46 68 1
46 69 15
46 70 12
46 71 9
46 72 6
46 73 3
46 74 17
46 75 14
46 76 11
46 77 8
46 78 5
46 79 2
46 80 16
46 81 13
46 82 10
46 83 7
46 84 4
46 85 1
46 86 15
46 87 12
46 88 9
46 89 6
46 90 3
46 91 17
46 92 14
46 93 11
46 94 8
46 95 5
46 96 2
46 97 16
46 98 13
46 99 10
46 100 7
46 101 4
46 102 1
46 103 15
46 104 12
46 105 9
46 106 6
46 107 3
46 108 17
46 109 14
46 110 11
46 111 8
46 112 5
46 113 2
46 114 16
46 115 13
46 116 10
46 117 7
46 118 4
46 119 1
46 120 15
46 121 12
46 122 9
46 123 6
46 124 3
46 125 17
46 126 14
46 127 11
46 128 8
46 129 5
46 130 2
46 131 16
46 132 13
46 133 10
46 134 7
46 135 4
46 136 1
46 137 15
46 138 12
46 139 9
46 140 6
46 141 3
46 142 17
46 143 14
46 144 11
46 145 8
46 146 5
46 147 2
46 148 16
46 149 13
46 150 10
46 151 7
46 152 4
46 153 1
46 154 15
46 155 12
46 156 9
46 157 6
46 158 3
46 159 17
46 160 14
46 161 11
46 162 8
46 163 5
46 164 2
46 165 16
46 166 13
46 167 10
46 168 7
46 169 4
46 170 1
46 171 15
46 172 12
46 173 9
46 174 6
46 175 3
46 176 17
46 177 14
46 178 11
46 179 8
46 180 5
46 181 2
46 182 16
46 183 13
46 184 10
46 185 7
46 186 4
46 187 1
46 188 15
46 189 12
46 190 9
46 191 6
46 192 3
46 193 17
46 194 14
46 195 11
46 196 8
46 197 5
46 198 2
46 199 16
46 200 13
46 201 10
46 202 7
46 203 4
46 204 1
46 205 15
46 206 12
46 207 9
46 208 6
46 209 3
46 210 17
46 211 14
46 212 11
46 213 8
46 214 5
46 215 2
46 216 16
46 217 13
46 218 10
46 219 7
46 220 4
46 221 1
46 222 15
46 223 12
46 224 9
46 225 6
46 226 3
46 227 17
46 228 14
46 229 11
46 230 8
46 231 5
46 232 2
46 233 16
46 234 13
46 235 10
46 236 7
46 237 4
46 238 1
46 239 15
46 240 12
46 241 9
46 242 6
46 243 3
46 244 17
46 245 14
46 246 11
46 247 8
46 248 5
46 249 2
46 250 16
46 251 13
46 252 10
46 253 7
46 254 4
46 255 1
46 256 15
46 257 12
46 258 9
46 259 6
46 260 3
46 261 17
46 262 14
46 263 11
46 264 8
46 265 5
46 266 2
46 267 16
46 268 13
46 269 10
46 270 7
46 271 4
46 272 1
46 273 15
46 274 12
46 275 9
46 276 6
46 277 3
46 278 17
46 279 14
47 0 1
47 1 15
47 2 12
47 3 9
47 4 6
47 5 3
47 6 17
47 7 14
47 8 11
47 9 8
47 10 5
47 11 2
47 12 16
47 13 13
47 14 10
47 15 7
47 16 4
47 17 1
47 18 15
47 19 12
47 20 9
47 21 6
47 22 3
47 23 17
47 24 14
47 25 11
47 26 8
47 27 5
47 28 2
47 29 16
47 30 13
47 31 10
47 32 7
47 33 4
47 34 1
47 35 15
47 36 12
47 37 9
47 38 6
47 39 3
47 40 17
47 41 14
47 42 11
47 43 8
47 44 5
47 45 2
47 46 16
47 48 10
47 49 7
47 50 4
47 51 1
47 52 15
47 53 12
47 54 9
47 55 6
47 56 3
47 57 17
47 58 14
47 59 11
47 60 8
47 61 5
47 62 2
47 63 16
47 64 13
47 65 10
47 66 7
47 67 4
47 68 1
47 69 15
47 70 12
47 71 9
47 72 6
47 73 3
47 74 17
47 75 14
47 76 11
47 77 8
47 78 5
47 79 2
47 80 16
47 81 13
47 82 10
47 83 7
47 84 4
47 85 1
47 86 15
47 87 12
47 88 9
47 89 6
47 90 3
47 91 17
47 92 14
47 93 11
47 94 8
47 95 5
47 96 2
47 97 16
47 98 13
47 99 10
47 100 7
47 101 4
47 102 1
47 103 15
47 104 12
47 105 9
47 106 6
47 107 3
47 108 17
47 109 14
47 110 11
47 111 8
47 112 5
47 113 2
47 114 16
47 115 13
47 116 10
47 117 7
47 118 4
47 119 1
47 120 15
47 121 12
47 122 9
47 123 6
47 124 3
47 125 17
47 126 14
47 127 11
47 128 8
47 129 5
47 130 2
47 131 16
47 132 13
47 133 10
47 134 7
47 135 4
47 136 1
47 137 15
47 138 12
47 139 9
47 140 6
47 141 3
47 142 17
47 143 14
47 144 11
47 145 8
47 146 5
47 147 2
47 148 16
47 149 13
47 150 10
47 151 7
47 152 4
47 153 1
47 154 15
47 155 12
47 156 9
47 157 6
47 158 3
47 159 17
47 160 14
47 161 11
47 162 8
47 163 5
47 164 2
47 165 16
47 166 13
47 167 10
47 168 7
47 169 4
47 170 1
47 171 15
47 172 12
47 173 9
47 174 6
47 175 3
47 176 17
47 177 14
47 178 11
47 179 8
47 180 5
47 181 2
47 182 16
47 183 13
47 184 10
47 185 7
47 186 4
47 187 1
47 188 15
47 189 12
47 190 9
47 191 6
47 192 3
47 193 17
47 194 14
47 195 11
47 196 8
47 197 5
47 198 2
47 199 16
47 200 13
47 201 10
47 202 7
47 203 4
47 204 1
47 205 15
47 206 12
47 207 9
47 208 6
47 209 3
47 210 17
47 211 14
47 212 11
47 213 8
47 214 5
47 215 2
47 216 16
47 217 13
47 218 10
47 219 7
47 220 4
47 221 1
47 222 15
47 223 12
47 224 9
47 225 6
47 226 3
47 227 17
47 228 14
47 229 11
47 230 8
47 231 5
47 232 2
47 233 16
47 234 13
47 235 10
47 236 7
47 237 4
47 238 1
47 239 15
47 240 12
47 241 9
47 242 6
47 243 3
47 244 17
47 245 14
47 246 11
47 247 8
47 248 5
47 249 2
47 250 16
47 251 13
47 252 10
47 253 7
47 254 4
47 255 1
47 256 15
47 257 12
47 258 9
47 259 6
47 260 3
47 261 17
47 262 14
47 263 11
47 264 8
47 265 5
47 266 2
47 267 16
47 268 13
47 269 10
47 270 7
47 271 4
47 272 1
47 273 15
47 274 12
47 275 9
47 276 6
47 277 3
47 278 17
47 279 14
48 0 1
48 1 15
48 2 12
48 3 9
48 4 6
48 5 3
48 6 17
48 7 14
48 8 11
48 9 8
48 10 5
48 11 2
48 12 16
48 13 13
48 14 10
48 15 7
48 16 4
48 17 1
48 18 15
48 19 12
48 20 9
48 21 6
48 22 3
48 23 17
48 24 14
48 25 11
48 26 8
48 27 5
48 28 2
48 29 16
48 30 13
48 31 10
48 32 7
48 33 4
48 34 1
48 35 15
48 36 12
48 37 9
48 38 6
48 39 3
48 40 17
48 41 14
48 42 11
48 43 8
48 44 5
48 45 2
48 46 16
48 47 13
48 49 7
48 50 4
48 51 1
48 52 15
48 53 12
48 54 9
48 55 6
48 56 3
48 57 17
48 58 14
48 59 11
48 60 8
48 61 5
48 62 2
48 63 16
48 64 13
48 65 10
48 66 7
48 67 4
48 68 1
48 69 15
48 70 12
48 71 9
48 72 6
48 73 3
48 74 17
48 75 14
48 76 11
48 77 8
48 78 5
48 79 2
48 80 16
48 81 13
48 82 10
48 83 7
48 84 4
48 85 1
48 86 15
48 87 12
48 88 9
48 89 6
48 90 3
48 91 17
48 92 14
48 93 11
48 94 8
48 95 5
48 96 2
48 97 16
48 98 13
48 99 10
48 100 7
48 101 4
48 102 1
48 103 15
48 104 12
48 105 9
48 106 6
48 107 3
48 108 17
48 109 14
48 110 11
48 111 8
48 112 5
48 113 2
48 114 16
48 115 13
48 116 10
48 117 7
48 118 4
48 119 1
48 120 15
48 121 12
48 122 9
48 123 6
48 124 3
48 125 17
48 126 14
48 127 11
48 128 8
48 129 5
48 130 2
48 131 16
48 132 13
48 133 10
48 134 7
48 135 4
48 136 1
48 137 15
48 138 12
48 139 9
48 140 6
48 141 3
48 142 17
48 143 14
48 144 11
48 145 8
48 146 5
48 147 2
48 148 16
48 149 13
48 150 10
48 151 7
48 152 4
48 153 1
48 154 15
48 155 12
48 156 9
48 157 6
48 158 3
48 159 17
48 160 14
48 161 11
48 162 8
48 163 5
48 164 2
48 165 16
48 166 13
48 167 10
48 168 7
48 169 4
48 170 1
48 171 15
48 172 12
48 173 9
48 174 6
48 175 3
48 176 17
48 177 14
48 178 11
48 179 8
48 180 5
48 181 2
48 182 16
48 183 13
48 184 10
48 185 7
48 186 4
48 187 1
48 188 15
48 189 12
48 190 9
48 191 6
48 192 3
48 193 17
48 194 14
48 195 11
48 196 8
48 197 5
48 198 2
48 199 16
48 200 13
48 201 10
48 202 7
48 203 4
48 204 1
48 205 15
48 206 12
48 207 9
48 208 6
48 209 3
48 210 17
48 211 14
48 212 11
48 213 8
48 214 5
48 215 2
48 216 16
48 217 13
48 218 10
48 219 7
48 220 4
48 221 1
48 222 15
48 223 12
48 224 9
48 225 6
48 226 3
48 227 17
48 228 14
48 229 11
48 230 8
48 231 5
48 232 2
48 233 16
48 234 13
48 235 10
48 236 7
48 237 4
48 238 1
48 239 15
48 240 12
48 241 9
48 242 6
48 243 3
48 244 17
48 245 14
48 246 11
48 247 8
48 248 5
48 249 2
48 250 16
48 251 13
48 252 10
48 253 7
48 254 4
48 255 1
48 256 15
48 257 12
48 258 9
48 259 6
48 260 3
48 261 17
48 262 14
48 263 11
48 264 8
48 265 5
48 266 2
48 267 16
48 268 13
48 269 10
48 270 7
48 271 4
48 272 1
48 273 15
48 274 12
48 275 9
48 276 6
48 277 3
48 278 17
48 279 14
49 0 1
49 1 15
49 2 12
49 3 9
49 4 6
49 5 3
49 6 17
49 7 14
49 8 11
49 9 8
49 10 5
49 11 2
49 12 16
49 13 13
49 14 10
49 15 7
49 16 4
49 17 1
49 18 15
49 19 12
49 20 9
49 21 6
49 22 3
49 23 17
49 24 14
49 25 11
49 26 8
49 27 5
49 28 2
49 29 16
49 30 13
49 31 10
49 32 7
49 33 4
49 34 1
49 35 15
49 36 12
49 37 9
49 38 6
49 39 3
49 40 17
49 41 14
49 42 11
49 43 8
49 44 5
49 45 2
49 46 16
49 47 13
49 48 10
49 50 4
49 51 1
49 52 15
49 53 12
49 54 9
49 55 6
49 56 3
49 57 17
49 58 14
49 59 11
49 60 8
49 61 5
49 62 2
49 63 16
49 64 13
49 65 10
49 66 7
49 67 4
49 68 1
49 69 15
49 70 12
49 71 9
49 72 6
49 73 3
49 74 17
49 75 14
49 76 11
49 77 8
49 78 5
49 79 2
49 80 16
49 81 13
49 82 10
49 83 7
49 84 4
49 85 1
49 86 15
49 87 12
49 88 9
49 89 6
49 90 3
49 91 17
49 92 14
49 93 11
49 94 8
49 95 5
49 96 2
49 97 16
49 98 13
49 99 10
49 100 7
49 101 4
49 102 1
49 103 15
49 104 12
49 105 9
49 106 6
49 107 3
49 108 17
49 109 14
49 110 11
49 111 8
49 112 5
49 113 2
49 114 16
49 115 13
49 116 10
49 117 7
49 118 4
49 119 1
49 120 15
49 121 12
49 122 9
49 123 6
49 124 3
49 125 17
49 126 14
49 127 11
49 128 8
49 129 5
49 130 2
49 131 16
49 132 13
49 133 10
49 134 7
49 135 4
49 136 1
49 137 15
49 138 12
49 139 9
49 140 6
49 141 3
49 142 17
49 143 14
49 144 11
49 145 8
49 146 5
49 147 2
49 148 16
49 149 13
49 150 10
49 151 7
49 152 4
49 153 1
49 154 15
49 155 12
49 156 9
49 157 6
49 158 3
49 159 17
49 160 14
49 161 11
49 162 8
49 163 5
49 164 2
49 165 16
49 166 13
49 167 10
49 168 7
49 169 4
49 170 1
49 171 15
49 172 12
49 173 9
49 174 6
49 175 3
49 176 17
49 177 14
49 178 11
49 179 8
49 180 5
49 181 2
49 182 16
49 183 13
49 184 10
49 185 7
49 186 4
49 187 1
49 188 15
49 189 12
49 190 9
49 191 6
49 192 3
49 193 17
49 194 14
49 195 11
49 196 8
49 197 5
49 198 2
49 199 16
49 200 13
49 201 10
49 202 7
49 203 4
49 204 1
49 205 15
49 206 12
49 207 9
49 208 6
49 209 3
49 210 17
49 211 14
49 212 11
49 213 8
49 214 5
49 215 2
49 216 16
49 217 13
49 218 10
49 219 7
49 220 4
49 221 1
49 222 15
49 223 12
49 224 9
49 225 6
49 226 3
49 227 17
49 228 14
49 229 11
49 230 8
49 231 5
49 232 2
49 233 16
49 234 13
49 235 10
49 236 7
49 237 4
49 238 1
49 239 15
49 240 12
49 241 9
49 242 6
49 243 3
49 244 17
49 245 14
49 246 11
49 247 8
49 248 5
49 249 2
49 250 16
49 251 13
49 252 10
49 253 7
49 254 4
49 255 1
49 256 15
49 257 12
49 258 9
49 259 6
49 260 3
49 261 17
49 262 14
49 263 11
49 264 8
49 265 5
49 266 2
49 267 16
49 268 13
49 269 10
49 270 7
49 271 4
49 272 1
49 273 15
49 274 12
49 275 9
49 276 6
49 277 3
49 278 17
49 279 14
50 0 1
50 1 15
50 2 12
50 3 9
50 4 6
50 5 3
50 6 17
50 7 14
50 8 11
50 9 8
50 10 5
50 11 2
50 12 16
50 13 13
50 14 10
50 15 7
50 16 4
50 17 1
50 18 15
50 19 12
50 20 9
50 21 6
50 22 3
50 23 17
50 24 14
50 25 11
50 26 8
50 27 5
50 28 2
50 29 16
50 30 13
50 31 10
50 32 7
50 33 4
50 34 1
50 35 15
50 36 12
50 37 9
50 38 6
50 39 3
50 40 17
50 41 14
50 42 11
50 43 8
50 44 5
50 45 2
50 46 16
50 47 13
50 48 10
50 49 7
50 51 1
50 52 15
50 53 12
50 54 9
50 55 6
50 56 3
50 57 17
50 58 14
50 59 11
50 60 8
50 61 5
50 62 2
50 63 16
50 64 13
50 65 10
50 66 7
50 67 4
50 68 1
50 69 15
50 70 12
50 71 9
50 72 6
50 73 3
50 74 17
50 75 14
50 76 11
50 77 8
50 78 5
50 79 2
50 80 16
50 81 13
50 82 10
50 83 7
50 84 4
50 85 1
50 86 15
50 87 12
50 88 9
50 89 6
50 90 3
50 91 17
50 92 14
50 93 11
50 94 8
50 95 5
50 96 2
50 97 16
50 98 13
50 99 10
50 100 7
50 101 4
50 102 1
50 103 15
50 104 12
50 105 9
50 106 6
50 107 3
50 108 17
50 109 14
50 110 11
50 111 8
50 112 5
50 113 2
50 114 16
50 115 13
50 116 10
50 117 7
50 118 4
50 119 1
50 120 15
50 121 12
50 122 9
50 123 6
50 124 3
50 125 17
50 126 14
50 127 11
50 128 8
50 129 5
50 130 2
50 131 16
50 132 13
50 133 10
50 134 7
50 135 4
50 136 1
50 137 15
50 138 12
50 139 9
50 140 6
50 141 3
50 142 17
50 143 14
50 144 11
50 145 8
50 146 5
50 147 2
50 148 16
50 149 13
50 150 10
50 151 7
50 152 4
50 153 1
50 154 15
50 155 12
50 156 9
50 157 6
50 158 3
50 159 17
50 160 14
50 161 11
50 162 8
50 163 5
50 164 2
50 165 16
50 166 13
50 167 10
50 168 7
50 169 4
50 170 1
50 171 15
50 172 12
50 173 9
50 174 6
50 175 3
50 176 17
50 177 14
50 178 11
50 179 8
50 180 5
50 181 2
50 182 16
50 183 13
50 184 10
50 185 7
50 186 4
50 187 1
50 188 15
50 189 12
50 190 9
50 191 6
50 192 3
50 193 17
50 194 14
50 195 11
50 196 8
50 197 5
50 198 2
50 199 16
50 200 13
50 201 10
50 202 7
50 203 4
50 204 1
50 205 15
50 206 12
50 207 9
50 208 6
50 209 3
50 210 17
50 211 14
50 212 11
50 213 8
50 214 5
50 215 2
50 216 16
50 217 13
50 218 10
50 219 7
50 220 4
50 221 1
50 222 15
50 223 12
50 224 9
50 225 6
50 226 3
50 227 17
50 228 14
50 229 11
50 230 8
50 231 5
50 232 2
50 233 16
50 234 13
50 235 10
50 236 7
50 237 4
50 238 1
50 239 15
50 240 12
50 241 9
50 242 6
50 243 3
50 244 17
50 245 14
50 246 11
50 247 8
50 248 5
50 249 2
50 250 16
50 251 13
50 252 10
50 253 7
50 254 4
50 255 1
50 256 15
50 257 12
50 258 9
50 259 6
50 260 3
50 261 17
50 262 14
50 263 11
50 264 8
50 265 5
50 266 2
50 267 16
50 268 13
50 269 10
50 270 7
50 271 4
50 272 1
50 273 15
50 274 12
50 275 9
50 276 6
50 277 3
50 278 17
50 279 14
51 0 1
51 1 15
51 2 12
51 3 9
51 4 6
51 5 3
51 6 17
51 7 14
51 8 11
51 9 8
51 10 5
51 11 2
51 12 16
51 13 13
51 14 10
51 15 7
51 16 4
51 17 1
51 18 15
51 19 12
51 20 9
51 21 6
51 22 3
51 23 17
51 24 14
51 25 11
51 26 8
51 27 5
51 28 2
51 29 16
51 30 13
51 31 10
51 32 7
51 33 4
51 34 1
51 35 15
51 36 12
51 37 9
51 38 6
51 39 3
51 40 17
51 41 14
51 42 11
51 43 8
51 44 5
51 45 2
51 46 16
51 47 13
51 48 10
51 49 7
51 50 4
51 52 15
51 53 12
51 54 9
51 55 6
51 56 3
51 57 17
51 58 14
51 59 11
51 60 8
51 61 5
51 62 2
51 63 16
51 64 13
51 65 10
51 66 7
51 67 4
51 68 1
51 69 15
51 70 12
51 71 9
51 72 6
51 73 3
51 74 17
51 75 14
51 76 11
51 77 8
51 78 5
51 79 2
51 80 16
51 81 13
51 82 10
51 83 7
51 84 4
51 85 1
51 86 15
51 87 12
51 88 9
51 89 6
51 90 3
51 91 17
51 92 14
51 93 11
51 94 8
51 95 5
51 96 2
51 97 16
51 98 13
51 99 10
51 100 7
51 101 4
51 102 1
51 103 15
51 104 12
51 105 9
51 106 6
51 107 3
51 108 17
51 109 14
51 110 11
51 111 8
51 112 5
51 113 2
51 114 16
51 115 13
51 116 10
51 117 7
51 118 4
51 119 1
51 120 15
51 121 12
51 122 9
51 123 6
51 124 3
51 125 17
51 126 14
51 127 11
51 128 8
51 129 5
51 130 2
51 131 16
51 132 13
51 133 10
51 134 7
51 135 4
51 136 1
51 137 15
51 138 12
51 139 9
51 140 6
51 141 3
51 142 17
51 143 14
51 144 11
51 145 8
51 146 5
51 147 2
51 148 16
51 149 13
51 150 10
51 151 7
51 152 4
51 153 1
51 154 15
51 155 12
51 156 9
51 157 6
51 158 3
51 159 17
51 160 14
51 161 11
51 162 8
51 163 5
51 164 2
51 165 16
51 166 13
51 167 10
51 168 7
51 169 4
51 170 1
51 171 15
51 172 12
51 173 9
51 174 6
51 175 3
51 176 17
51 177 14
51 178 11
51 179 8
51 180 5
51 181 2
51 182 16
51 183 13
51 184 10
51 185 7
51 186 4
51 187 1
51 188 15
51 189 12
51 190 9
51 191 6
51 192 3
51 193 17
51 194 14
51 195 11
51 196 8
51 197 5
51 198 2
51 199 16
51 200 13
51 201 10
51 202 7
51 203 4
51 204 1
51 205 15
51 206 12
51 207 9
51 208 6
51 209 3
51 210 17
51 211 14
51 212 11
51 213 8
51 214 5
51 215 2
51 216 16
51 217 13
51 218 10
51 219 7
51 220 4
51 221 1
51 222 15
51 223 12
51 224 9
51 225 6
51 226 3
51 227 17
51 228 14
51 229 11
51 230 8
51 231 5
51 232 2
51 233 16
51 234 13
51 235 10
51 236 7
51 237 4
51 238 1
51 239 15
51 240 12
51 241 9
51 242 6
51 243 3
51 244 17
51 245 14
51 246 11
51 247 8
51 248 5
51 249 2
51 250 16
51 251 13
51 252 10
51 253 7
51 254 4
51 255 1
51 256 15
51 257 12
51 258 9
51 259 6
51 260 3
51 261 17
51 262 14
51 263 11
51 264 8
51 265 5
51 266 2
51 267 16
51 268 13
51 269 10
51 270 7
51 271 4
51 272 1
51 273 15
51 274 12
51 275 9
51 276 6
51 277 3
51 278 17
51 279 14
52 0 1
52 1 15
52 2 12
52 3 9
52 4 6
52 5 3
52 6 17
52 7 14
52 8 11
52 9 8
52 10 5
52 11 2
52 12 16
52 13 13
52 14 10
52 15 7
52 16 4
52 17 1
52 18 15
52 19 12
52 20 9
52 21 6
52 22 3
52 23 17
52 24 14
52 25 11
52 26 8
52 27 5
52 28 2
52 29 16
52 30 13
52 31 10
52 32 7
52 33 4
52 34 1
52 35 15
52 36 12
52 37 9
52 38 6
52 39 3
52 40 17
52 41 14
52 42 11
52 43 8
52 44 5
52 45 2
52 46 16
52 47 13
52 48 10
52 49 7
52 50 4
52 51 1
52 53 12
52 54 9
52 55 6
52 56 3
52 57 17
52 58 14
52 59 11
52 60 8
52 61 5
52 62 2
52 63 16
52 64 13
52 65 10
52 66 7
52 67 4
52 68 1
52 69 15
52 70 12
52 71 9
52 72 6
52 73 3
52 74 17
52 75 14
52 76 11
52 77 8
52 78 5
52 79 2
52 80 16
52 81 13
52 82 10
52 83 7
52 84 4
52 85 1
52 86 15
52 87 12
52 88 9
52 89 6
52 90 3
52 91 17
52 92 14
52 93 11
52 94 8
52 95 5
52 96 2
52 97 16
52 98 13
52 99 10
52 100 7
52 101 4
52 102 1
52 103 15
52 104 12
52 105 9
52 106 6
52 107 3
52 108 17
52 109 14
52 110 11
52 111 8
52 112 5
52 113 2
52 114 16
52 115 13
52 116 10
52 117 7
52 118 4
52 119 1
52 120 15
52 121 12
52 122 9
52 123 6
52 124 3
52 125 17
52 126 14
52 127 11
52 128 8
52 129 5
52 130 2
52 131 16
52 132 13
52 133 10
52 134 7
52 135 4
52 136 1
52 137 15
52 138 12
52 139 9
52 140 6
52 141 3
52 142 17
52 143 14
52 144 11
52 145 8
52 146 5
52 147 2
52 148 16
52 149 13
52 150 10
52 151 7
52 152 4
52 153 1
52 154 15
52 155 12
52 156 9
52 157 6
52 158 3
52 159 17
52 160 14
52 161 11
52 162 8
52 163 5
52 164 2
52 165 16
52 166 13
52 167 10
52 168 7
52 169 4
52 170 1
52 171 15
52 172 12
52 173 9
52 174 6
52 175 3
52 176 17
52 177 14
52 178 11
52 179 8
52 180 5
52 181 2
52 182 16
52 183 13
52 184 10
52 185 7
52 186 4
52 187 1
52 188 15
52 189 12
52 190 9
52 191 6
52 192 3
52 193 17
52 194 14
52 195 11
52 196 8
52 197 5
52 198 2
52 199 16
52 200 13
52 201 10
52 202 7
52 203 4
52 204 1
52 205 15
52 206 12
52 207 9
52 208 6
52 209 3
52 210 17
52 211 14
52 212 11
52 213 8
52 214 5
52 215 2
52 216 16
52 217 13
52 218 10
52 219 7
52 220 4
52 221 1
52 222 15
52 223 12
52 224 9
52 225 6
52 226 3
52 227 17
52 228 14
52 229 11
52 230 8
52 231 5
52 232 2
52 233 16
52 234 13
52 235 10
52 236 7
52 237 4
52 238 1
52 239 15
52 240 12
52 241 9
52 242 6
52 243 3
52 244 17
52 245 14
52 246 11
52 247 8
52 248 5
52 249 2
52 250 16
52 251 13
52 252 10
52 253 7
52 254 4
52 255 1
52 256 15
52 257 12
52 258 9
52 259 6
52 260 3
52 261 17
52 262 14
52 263 11
52 264 8
52 265 5
52 266 2
52 267 16
52 268 13
52 269 10
52 270 7
52 271 4
52 272 1
52 273 15
52 274 12
52 275 9
52 276 6
52 277 3
52 278 17
52 279 14
53 0 1
53 1 15
53 2 12
53 3 9
53 4 6
53 5 3
53 6 17
53 7 14
